player_id,player_name,split,log_aav_cap_share,deal_year,years,has_prior_stats,prior_games,prior_ppg,prior_mpg,prior_per,prior_bpm,prior_vorp,prior_ws,prior_ws48,prior_usg_pct,prior_ts_pct,prior_ast,prior_trb,prior_blk,prior_stl,prior_tov,career_seasons,career_games,career_ppg,career_mpg,career_vorp,career_ws,recent3_vorp,recent3_ws,age_at_signing,height_inches,weight_lb,years_pro,incumbent,player_option,max_tier_pct,supermax,outstanding_options,team_srs,team_nrtg,team_mov,team_wins,team_made_playoffs,team_champion,team_cap_space_m,team_active_payroll_m,team_dead_cap_m,team_players_active,prior_srs,prior_nrtg,prior_mov,prior_wins,prior_made_playoffs,prior_champion,prior_cap_space_m,prior_active_payroll_m,prior_dead_cap_m,prior_players_active,prior_team_big_market,prior_team_metro_pop_m,team_big_market,team_metro_pop_m,team_dma_rank,mid_season,signed_via_extension,signed_via_free_agency,signed_via_offer_sheet,signed_via_sign_and_trade,fa_status_RFA,fa_status_UFA,fa_status_na,cba_regime_cba_2017,cba_regime_cba_2023,cba_regime_pre_2017,pos_C,pos_PF,pos_PG,pos_SF,pos_SG,pos_na,team_market_size_ord,prior_team_market_size_ord,undrafted
antetgi01,Giannis Antetokounmpo,train,-0.901404,2020,5,1,63.0,29.476,30.429,31.9,11.5,6.6,11.1,0.278,37.5,0.613,5.619,13.587,1.048,0.968,3.651,7,528.0,20.08,32.46,30.3,64.3,19.7,37.4,26,83,243,7,1.0,1,0.35,1,0,9.41,9.5,10.08,56.0,1.0,0.0,-21.09,120.509,9.721,15.0,9.41,9.5,10.08,56.0,1.0,0.0,-21.09,120.509,9.721,15.0,0.0,1.586,0,1.586,38.0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0,0
antetgi01,Giannis Antetokounmpo,val,-0.877548,2023,3,1,63.0,31.095,32.127,29.0,8.5,5.4,8.6,0.204,38.8,0.6055,5.698,11.778,0.81,0.825,3.905,10,719.0,22.64,32.51,48.7,96.0,18.4,31.7,29,83,243,10,1.0,0,0.35,0,0,3.61,3.5,3.63,58.0,1.0,0.0,-58.194,179.802,0.211,15.0,3.61,3.5,3.63,58.0,1.0,0.0,-58.194,179.802,0.211,15.0,0.0,1.586,0,1.586,38.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0,0
antetth01,Thanasis Antetokounmpo,train,-4.60517,2015,2,0,66.0,9.478,24.912,14.9,-0.1,0.7,3.2,0.104,19.0,0.559,1.722,3.879,0.354,0.721,1.148,0,0.0,9.05,23.27,0.0,0.0,0.0,0.0,23,79,219,0,1.0,0,0.25,0,1,-9.5,-10.1,-9.32,17.0,0.0,0.0,-21.133,54.41,26.22,15.0,-9.5,-10.1,-9.32,17.0,0.0,0.0,-21.133,54.41,26.22,15.0,1.0,19.113,1,19.113,1.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2.0,0
antetth01,Thanasis Antetokounmpo,train,-4.238376,2019,2,0,66.0,9.478,24.912,14.9,-0.1,0.7,3.2,0.104,19.0,0.559,1.722,3.879,0.354,0.721,1.148,1,2.0,3.0,3.0,0.0,0.0,0.0,0.0,27,79,219,3,1.0,0,0.25,0,1,8.04,8.6,8.87,60.0,1.0,0.0,-22.044,114.956,7.413,15.0,8.04,8.6,8.87,60.0,1.0,0.0,-22.044,114.956,7.413,15.0,0.0,1.586,0,1.586,38.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0
antetth01,Thanasis Antetokounmpo,train,-4.131628,2021,2,1,57.0,2.912,9.667,10.3,-3.5,-0.2,0.7,0.061,15.3,0.5235,0.807,2.175,0.175,0.386,0.754,3,79.0,2.87,8.68,-0.2,0.9,-0.2,0.9,29,79,219,5,1.0,1,0.25,0,1,5.57,5.8,5.89,46.0,1.0,1.0,-24.084,126.409,6.815,15.0,5.57,5.8,5.89,46.0,1.0,1.0,-24.084,126.409,6.815,15.0,0.0,1.586,0,1.586,38.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0,0
anthoca01,Carmelo Anthony,train,-0.932516,2014,5,1,77.0,27.429,38.727,24.4,5.0,5.3,10.7,0.172,32.4,0.5614,3.143,8.078,0.662,1.234,2.571,9,633.0,26.34,36.71,27.5,72.1,11.9,26.4,30,79,238,11,1.0,0,0.35,0,1,0.28,0.3,0.28,42.0,1.0,0.0,-12.901,92.25,0.0,15.0,0.34,0.5,0.43,42.0,1.0,0.0,-12.901,92.929,0.0,15.0,1.0,19.113,1,19.113,1.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,2.0,0
anthoco01,Cole Anthony,val,-2.378323,2023,3,1,60.0,13.017,25.867,16.0,1.3,1.3,3.7,0.114,21.5,0.5702,3.917,4.8,0.517,0.617,1.517,3,172.0,14.23,28.4,1.3,5.3,1.3,5.3,23,74,185,3,1.0,0,0.25,0,0,-2.39,-2.6,-2.56,34.0,0.0,0.0,-16.146,99.162,25.994,15.0,-2.39,-2.6,-2.56,34.0,0.0,0.0,-16.146,99.162,25.994,15.0,0.0,2.673,0,2.673,15.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1.0,0
anunoog01,OG Anunoby,train,-1.831817,2020,4,1,69.0,10.623,29.942,13.2,1.2,1.7,5.7,0.132,14.3,0.6,1.565,5.275,0.652,1.391,1.145,3,210.0,7.81,23.33,2.1,10.7,2.1,10.7,23,79,240,3,1.0,1,0.25,0,1,5.97,6.1,6.24,53.0,1.0,0.0,-33.161,123.954,1.2,15.0,5.97,6.1,6.24,53.0,1.0,0.0,-33.161,123.954,1.2,15.0,1.0,6.202,1,6.202,9.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,2.0,0
anunoog01,OG Anunoby,test,-1.19633,2024,5,1,50.0,14.66,34.04,12.8,-0.6,0.6,2.6,0.073,17.6,0.5948,2.14,4.16,0.72,1.36,1.62,7,418.0,11.96,29.06,6.5,24.8,3.2,11.0,27,79,240,7,1.0,1,0.3,0,0,4.36,4.8,4.59,50.0,1.0,0.0,-26.935,160.343,2.613,15.0,4.36,4.8,4.59,50.0,1.0,0.0,-26.935,160.343,2.613,15.0,1.0,19.113,1,19.113,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,2.0,0
arcidry01,Ryan Arcidiacono,train,-4.873319,2016,2,0,66.0,9.478,24.912,14.9,-0.1,0.7,3.2,0.104,19.0,0.559,1.722,3.879,0.354,0.721,1.148,0,0.0,9.05,23.27,0.0,0.0,0.0,0.0,22,75,195,0,1.0,0,0.25,0,1,10.28,11.3,10.63,67.0,1.0,0.0,-17.595,85.193,2.402,15.0,10.28,11.3,10.63,67.0,1.0,0.0,-17.595,85.193,2.402,15.0,0.0,2.602,0,2.602,31.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0,1
arcidry01,Ryan Arcidiacono,train,-3.594019,2019,2,1,81.0,6.716,24.21,11.6,-1.9,0.1,3.7,0.091,11.7,0.5876,3.321,2.704,0.049,0.802,0.778,2,105.0,5.64,21.57,-0.1,4.0,-0.1,4.0,25,75,195,2,1.0,0,0.25,0,1,-8.32,-8.4,-8.41,22.0,0.0,0.0,-10.145,93.01,19.004,15.0,-8.32,-8.4,-8.41,22.0,0.0,0.0,-10.145,93.01,19.004,15.0,1.0,9.441,1,9.441,3.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,2.0,1
arizatr01,Trevor Ariza,train,-2.064724,2014,4,1,77.0,14.377,35.364,15.8,2.3,3.0,8.0,0.141,17.8,0.5901,2.481,6.169,0.26,1.636,1.714,9,552.0,10.27,28.25,12.9,32.1,5.7,13.3,29,80,215,10,1.0,0,0.35,0,0,0.28,0.3,0.28,42.0,1.0,0.0,-12.901,92.25,0.0,15.0,0.34,0.5,0.43,42.0,1.0,0.0,-12.901,92.929,0.0,15.0,0.0,4.749,1,6.385,8.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,1.0,0
arizatr01,Trevor Ariza,train,-2.166903,2019,2,1,69.0,12.507,34.043,12.1,-1.3,0.4,2.5,0.051,16.6,0.5339,3.652,5.377,0.304,1.319,1.536,14,931.0,11.09,30.91,20.8,57.9,4.0,13.8,34,80,215,15,0.0,0,0.35,0,0,-0.81,-1.1,-1.12,39.0,0.0,0.0,-2.169,92.25,11.789,15.0,-3.3,-2.8,-2.9,32.0,0.0,0.0,-24.722,115.804,7.697,15.0,1.0,6.385,0,2.453,20.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2.0,0
arthuda01,Darrell Arthur,train,-3.192443,2015,2,1,58.0,6.586,17.034,11.5,-1.7,0.1,0.9,0.044,20.0,0.4659,0.983,2.948,0.448,0.828,0.81,6,373.0,6.54,17.83,-0.9,9.1,-0.4,3.3,27,81,235,7,1.0,0,0.3,0,1,-3.07,-3.7,-3.55,30.0,0.0,0.0,-2.765,53.359,2.783,15.0,-3.07,-3.7,-3.55,30.0,0.0,0.0,-2.765,53.359,2.783,15.0,0.0,3.038,0,3.038,17.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1.0,0
asikom01,Ömer Aşık,train,-1.79749,2015,5,1,76.0,7.329,26.079,15.5,-1.2,0.4,5.0,0.121,14.0,0.545,0.947,9.842,0.711,0.382,1.25,5,354.0,5.94,20.83,1.2,18.2,0.8,12.9,29,84,255,5,1.0,0,0.25,0,0,1.13,0.9,0.79,45.0,1.0,0.0,-8.464,68.28,2.133,14.0,1.13,0.9,0.79,45.0,1.0,0.0,-8.464,68.28,2.133,14.0,0.0,1.29,0,1.29,50.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0,0
augusdj01,D.J. Augustin,train,-3.045554,2014,2,1,71.0,13.099,27.31,16.2,1.4,1.7,6.2,0.153,22.4,0.5685,4.408,1.831,0.042,0.746,1.761,6,429.0,10.15,24.97,5.2,23.6,2.0,9.5,27,71,183,6,1.0,0,0.25,0,0,0.28,0.3,0.28,42.0,1.0,0.0,-12.901,92.25,0.0,15.0,0.34,0.5,0.43,42.0,1.0,0.0,-12.901,92.929,0.0,15.0,0.0,4.365,0,4.365,14.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1.0,0
augusdj01,D.J. Augustin,train,-2.563813,2016,4,1,62.0,7.532,19.0,13.9,-0.4,0.4,2.6,0.106,18.0,0.5747,3.194,1.532,0.065,0.613,1.355,8,573.0,9.77,24.17,6.0,29.6,2.5,12.2,29,71,183,8,0.0,0,0.3,0,0,-1.68,-1.7,-1.62,35.0,0.0,0.0,5.537,61.109,3.354,15.0,-2.81,-3.3,-3.1,33.0,0.0,0.0,-1.449,60.187,11.262,15.0,0.0,3.038,0,2.673,15.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1.0,0
augusdj01,D.J. Augustin,train,-2.746721,2020,3,1,57.0,10.509,24.912,14.0,-1.6,0.2,2.9,0.098,19.1,0.554,4.596,2.14,0.018,0.596,1.509,12,864.0,9.87,24.12,8.0,44.7,2.4,13.9,33,71,183,12,0.0,0,0.35,0,0,9.41,9.5,10.08,56.0,1.0,0.0,-21.09,120.509,9.721,15.0,-0.93,-1.0,-1.01,33.0,1.0,0.0,-37.406,125.365,2.098,15.0,0.0,2.673,0,1.586,38.0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1.0,0
avdijde01,Deni Avdija,val,-2.324795,2023,4,1,76.0,9.171,26.579,11.2,-2.3,-0.1,2.3,0.055,16.7,0.5348,2.776,6.408,0.382,0.855,1.618,3,212.0,8.13,24.82,-0.4,5.9,-0.4,5.9,22,80,228,3,1.0,0,0.25,0,0,-1.06,-1.2,-1.21,35.0,0.0,0.0,-60.147,133.79,16.216,15.0,-1.06,-1.2,-1.21,35.0,0.0,0.0,-60.147,133.79,16.216,15.0,1.0,6.385,1,6.385,8.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,2.0,0
aytonde01,Deandre Ayton,val,-1.313967,2022,4,1,58.0,17.19,29.534,21.9,2.8,2.1,7.3,0.205,21.4,0.6564,1.448,10.224,0.69,0.69,1.569,4,236.0,16.28,30.71,5.7,24.6,4.5,18.8,24,84,252,4,1.0,0,0.25,0,1,6.94,7.5,7.5,64.0,1.0,0.0,-21.328,129.977,3.765,15.0,6.94,7.5,7.5,64.0,1.0,0.0,-21.328,129.977,3.765,15.0,0.0,5.059,0,5.059,12.0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2,2.0,0
aytonde01,Deandre Ayton,test,-2.948664,2025,2,1,40.0,14.4,30.15,17.7,-0.7,0.4,2.8,0.111,19.4,0.5825,1.6,10.15,0.975,0.775,1.725,7,398.0,16.44,30.83,8.6,37.5,2.9,12.9,27,84,252,7,0.0,1,0.3,0,1,1.45,1.2,1.22,50.0,1.0,0.0,-60.198,182.746,5.515,15.0,-2.67,-3.0,-2.98,36.0,0.0,0.0,-36.26,165.519,1.568,15.0,0.0,2.511,1,12.901,2.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0.0,0
babbilu01,Luke Babbitt,train,-4.095774,2015,2,1,63.0,4.063,13.175,11.1,-0.4,0.3,1.6,0.093,12.4,0.6389,0.381,1.762,0.175,0.27,0.413,5,216.0,4.2,12.53,-0.0,3.3,0.3,3.0,26,81,225,5,1.0,0,0.25,0,0,1.13,0.9,0.79,45.0,1.0,0.0,-8.464,68.28,2.133,14.0,1.13,0.9,0.79,45.0,1.0,0.0,-8.464,68.28,2.133,14.0,0.0,1.29,0,1.29,50.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.0,0
bacondw01,Dwayne Bacon,train,-4.357042,2017,3,0,66.0,9.478,24.912,14.9,-0.1,0.7,3.2,0.104,19.0,0.559,1.722,3.879,0.354,0.721,1.148,0,0.0,9.05,23.27,0.0,0.0,0.0,0.0,22,78,221,0,1.0,0,0.25,0,0,-0.07,0.2,0.2,36.0,0.0,0.0,-7.893,100.201,1.835,15.0,-0.07,0.2,0.2,36.0,0.0,0.0,-7.893,100.201,1.835,15.0,0.0,2.66,0,2.66,21.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0,0
bacondw01,Dwayne Bacon,train,-4.133016,2020,2,1,39.0,5.744,17.615,6.1,-6.8,-0.8,-0.8,-0.056,19.5,0.419,1.333,2.564,0.051,0.59,0.949,3,135.0,5.3,15.99,-1.6,0.3,-1.6,0.3,25,78,221,3,0.0,0,0.25,0,0,-0.93,-1.0,-1.01,33.0,1.0,0.0,-37.406,125.365,2.098,15.0,-7.03,-7.0,-6.75,23.0,0.0,0.0,-18.173,96.23,26.402,13.0,0.0,2.66,0,2.673,15.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0.0,0
baglema01,Marvin Bagley III,val,-2.291767,2022,3,1,48.0,11.25,24.021,15.7,-2.3,-0.1,2.0,0.083,19.8,0.5505,0.75,7.042,0.375,0.458,0.812,4,166.0,13.59,25.1,-0.1,7.4,-0.5,3.8,23,82,235,4,1.0,0,0.25,0,0,-7.36,-7.8,-7.72,23.0,0.0,0.0,-16.575,83.561,45.428,15.0,-7.36,-7.8,-7.72,23.0,0.0,0.0,-16.575,83.561,45.428,15.0,0.0,4.365,0,4.365,14.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1.0,0
bakerro01,Ron Baker,train,-3.106531,2017,2,1,52.0,4.135,16.481,7.5,-4.7,-0.6,-0.1,-0.006,14.8,0.4557,2.058,1.885,0.154,0.654,1.077,1,52.0,4.13,16.48,-0.6,-0.1,-0.6,-0.1,24,76,220,1,1.0,0,0.25,0,1,-3.87,-3.8,-3.67,31.0,0.0,0.0,-8.47,79.596,6.018,14.0,-3.87,-3.8,-3.67,31.0,0.0,0.0,-8.47,79.596,6.018,14.0,1.0,19.113,1,19.113,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,2.0,1
ballla01,LaMelo Ball,val,-1.237887,2023,5,1,36.0,23.278,35.222,17.9,2.4,1.4,1.8,0.068,30.0,0.5409,8.444,6.417,0.306,1.278,3.583,3,162.0,19.44,31.85,6.1,10.4,6.1,10.4,22,79,180,3,1.0,0,0.35,1,0,-5.89,-6.1,-6.24,27.0,0.0,0.0,-22.395,104.845,19.828,15.0,-5.89,-6.1,-6.24,27.0,0.0,0.0,-22.395,104.845,19.828,15.0,0.0,2.66,0,2.66,21.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0,0
balllo01,Lonzo Ball,train,-1.726456,2021,4,1,55.0,14.582,31.764,15.2,1.7,1.6,3.2,0.088,20.5,0.5507,5.745,4.782,0.564,1.491,2.236,4,217.0,11.71,32.14,4.8,9.2,3.5,7.2,24,77,190,4,1.0,0,0.25,0,1,-0.2,-0.3,-0.29,31.0,0.0,0.0,-23.476,131.562,1.054,15.0,-0.2,-0.3,-0.29,31.0,0.0,0.0,-23.476,131.562,1.054,15.0,0.0,1.29,0,1.29,50.0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0
balllo01,Lonzo Ball,test,-2.83387,2025,2,1,35.0,7.629,22.2,12.2,0.2,0.4,1.2,0.074,15.9,0.5238,3.286,3.371,0.486,1.343,1.171,6,287.0,11.37,31.23,6.6,12.6,0.4,1.2,28,77,190,8,1.0,0,0.3,0,0,-1.83,-1.5,-1.56,39.0,0.0,0.0,-27.419,157.18,8.739,15.0,-1.83,-1.5,-1.56,39.0,0.0,0.0,-27.419,157.18,8.739,15.0,1.0,9.441,1,9.441,3.0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,2.0,0
bambamo01,Mo Bamba,val,-2.485352,2022,2,1,71.0,10.648,25.69,16.5,0.7,1.2,4.5,0.118,17.2,0.5823,1.197,8.056,1.662,0.535,1.085,4,226.0,7.73,18.55,2.2,10.5,2.1,8.8,24,84,231,4,1.0,0,0.25,0,0,-7.67,-8.0,-8.0,22.0,0.0,0.0,-14.578,110.992,7.019,15.0,-7.67,-8.0,-8.0,22.0,0.0,0.0,-14.578,110.992,7.019,15.0,0.0,2.673,0,2.673,15.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1.0,0
bambamo01,Mo Bamba,test,-3.854134,2026,2,1,4.0,2.5,11.0,12.9,-8.0,-0.1,0.1,0.109,12.2,0.4545,0.25,5.5,0.75,0.0,0.5,8,368.0,6.71,16.74,2.9,15.8,0.2,3.1,28,84,231,8,1.0,0,0.3,0,0,-8.05,-8.2,-8.43,22.0,0.0,0.0,-18.47,147.149,25.968,15.0,-8.05,-8.2,-8.43,22.0,0.0,0.0,-18.47,147.149,25.968,15.0,0.0,1.266,0,1.266,28.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.0,0
bantoda01,Dalano Banton,train,-4.503053,2021,2,0,66.0,9.478,24.912,14.9,-0.1,0.7,3.2,0.104,19.0,0.559,1.722,3.879,0.354,0.721,1.148,0,0.0,9.05,23.27,0.0,0.0,0.0,0.0,22,80,203,0,1.0,0,0.25,0,2,-0.54,-0.5,-0.47,27.0,0.0,0.0,-34.586,121.18,6.941,15.0,-0.54,-0.5,-0.47,27.0,0.0,0.0,-34.586,121.18,6.941,15.0,1.0,6.202,1,6.202,9.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,2.0,0
bantoda01,Dalano Banton,val,-4.166121,2023,2,1,31.0,4.581,9.0,14.9,-0.5,0.1,0.4,0.069,24.2,0.5051,1.161,1.452,0.419,0.419,0.581,2,95.0,3.65,10.26,-0.1,0.8,-0.1,0.8,24,80,203,2,0.0,0,0.25,0,2,6.38,6.5,6.52,57.0,1.0,0.0,-53.141,176.703,0.093,15.0,1.59,1.5,1.48,41.0,0.0,0.0,-25.605,144.097,5.164,15.0,1.0,6.202,1,4.899,9.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,2.0,0
barbole01,Leandro Barbosa,train,-3.158521,2016,2,1,68.0,6.368,15.868,11.7,-2.0,0.0,2.1,0.093,18.1,0.545,1.206,1.721,0.147,0.647,0.779,11,650.0,11.73,22.82,8.2,33.0,0.5,5.3,34,75,194,13,0.0,0,0.35,0,0,-6.32,-6.8,-6.66,23.0,0.0,0.0,-3.444,63.389,10.054,14.0,10.38,10.7,10.76,73.0,1.0,0.0,-34.731,88.869,6.909,15.0,1.0,4.749,0,5.059,12.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,2.0,0
bareajo01,J.J. Barea,train,-2.862201,2015,4,1,77.0,7.532,17.688,15.1,-0.3,0.6,2.7,0.095,21.2,0.5023,3.416,1.74,0.013,0.429,0.909,9,586.0,8.17,18.85,2.1,14.7,0.9,5.3,31,70,180,9,1.0,0,0.3,0,0,3.36,3.1,2.9,50.0,1.0,0.0,-11.95,72.184,2.831,16.0,3.36,3.1,2.9,50.0,1.0,0.0,-11.95,72.184,2.831,16.0,1.0,7.943,1,7.943,4.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,2.0,1
bargnan01,Andrea Bargnani,train,-3.873489,2015,2,1,29.0,14.828,27.069,16.6,-1.1,0.2,0.9,0.055,26.4,0.5269,1.586,4.379,0.931,0.069,1.448,9,504.0,15.02,30.1,2.0,18.6,-0.1,2.5,30,84,245,9,1.0,0,0.3,0,0,-3.13,-3.0,-2.88,38.0,1.0,0.0,-28.983,88.025,0.404,15.0,-3.13,-3.0,-2.88,38.0,1.0,0.0,-28.983,88.025,0.404,15.0,1.0,19.113,1,19.113,1.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,2.0,0
barneha02,Harrison Barnes,train,-1.383568,2016,4,1,66.0,11.727,30.939,12.3,-1.3,0.3,4.9,0.115,15.9,0.5593,1.773,4.924,0.152,0.621,0.864,4,307.0,10.06,28.08,1.8,17.6,1.7,14.8,24,79,225,4,0.0,0,0.25,0,1,-0.02,-0.3,-0.3,42.0,1.0,0.0,-4.044,71.199,1.898,15.0,10.38,10.7,10.76,73.0,1.0,0.0,-34.731,88.869,6.909,15.0,1.0,4.749,1,7.943,4.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2,2.0,0
barneha02,Harrison Barnes,train,-1.636275,2019,4,1,77.0,16.429,32.896,12.8,-1.4,0.4,3.6,0.068,20.9,0.5503,1.494,4.688,0.169,0.649,1.273,7,540.0,13.56,30.73,4.0,29.6,2.2,12.0,27,79,225,7,1.0,0,0.3,0,0,-0.81,-1.1,-1.12,39.0,0.0,0.0,-2.169,92.25,11.789,15.0,-0.81,-1.1,-1.12,39.0,0.0,0.0,-2.169,92.25,11.789,15.0,0.0,2.453,0,2.453,20.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.0,0
barneha02,Harrison Barnes,val,-2.055462,2023,3,1,82.0,15.0,32.463,14.1,-1.0,0.7,6.5,0.117,17.1,0.6322,1.561,4.463,0.122,0.695,1.049,11,829.0,14.23,31.87,7.7,51.2,3.2,17.0,31,79,225,11,1.0,0,0.35,0,0,2.3,2.6,2.65,48.0,1.0,0.0,-31.16,134.31,2.919,15.0,2.3,2.6,2.65,48.0,1.0,0.0,-31.16,134.31,2.919,15.0,0.0,2.453,0,2.453,20.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0,0
barnema02,Matt Barnes,train,-2.732436,2016,2,1,76.0,9.974,28.816,11.7,-0.9,0.6,2.6,0.057,17.9,0.5028,2.145,5.526,0.75,1.026,1.592,11,774.0,8.69,24.23,10.6,39.9,2.4,10.4,36,79,226,12,0.0,0,0.35,0,0,-2.32,-2.4,-2.48,33.0,0.0,0.0,-2.671,71.734,0.938,15.0,-2.14,-2.4,-2.24,42.0,1.0,0.0,-15.477,76.017,7.365,16.0,0.0,1.358,0,2.453,20.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.0,0
bartowi01,Will Barton,train,-2.986254,2015,3,1,58.0,6.845,16.948,13.6,-0.2,0.4,1.3,0.063,20.2,0.5033,1.397,2.793,0.328,0.828,1.052,3,172.0,4.99,13.16,-0.1,1.4,-0.1,1.4,24,77,181,3,1.0,0,0.25,0,0,-3.07,-3.7,-3.55,30.0,0.0,0.0,-2.765,53.359,2.783,15.0,-3.07,-3.7,-3.55,30.0,0.0,0.0,-2.765,53.359,2.783,15.0,0.0,3.038,0,3.038,17.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1.0,0
bartowi01,Will Barton,train,-2.03969,2018,4,1,81.0,15.654,33.123,16.2,1.1,2.1,6.2,0.111,20.7,0.5623,4.086,5.049,0.642,1.012,1.84,6,395.0,10.44,22.8,4.7,15.2,4.8,13.8,27,77,181,6,1.0,0,0.25,0,0,1.57,1.5,1.48,46.0,0.0,0.0,-7.422,101.779,4.736,16.0,1.57,1.5,1.48,46.0,0.0,0.0,-7.422,101.779,4.736,16.0,0.0,3.038,0,3.038,17.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1.0,0
bartowi01,Will Barton,train,-2.014138,2021,2,1,56.0,12.696,31.0,11.8,-1.9,0.1,2.2,0.061,19.0,0.5376,3.232,4.036,0.411,0.893,1.714,9,552.0,11.24,25.08,6.3,22.8,1.6,7.6,30,77,181,9,1.0,0,0.3,0,0,4.82,5.0,4.93,47.0,1.0,0.0,-22.681,126.468,2.111,15.0,4.82,5.0,4.93,47.0,1.0,0.0,-22.681,126.468,2.111,15.0,0.0,3.038,0,3.038,17.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1.0,0
bassbr01,Brandon Bass,train,-3.127632,2015,2,1,82.0,10.561,23.524,16.3,0.0,1.0,5.3,0.132,19.5,0.5572,1.268,4.854,0.39,0.5,1.012,10,640.0,9.08,22.64,3.9,36.6,1.6,15.1,30,80,250,10,1.0,0,0.35,0,1,-6.17,-7.2,-6.84,21.0,0.0,0.0,-7.309,59.483,10.891,16.0,-6.17,-7.2,-6.84,21.0,0.0,0.0,-7.309,59.483,10.891,16.0,1.0,12.901,1,12.901,2.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,2.0,0
bassech01,Charles Bassey,train,-4.357545,2021,3,0,66.0,9.478,24.912,14.9,-0.1,0.7,3.2,0.104,19.0,0.559,1.722,3.879,0.354,0.721,1.148,0,0.0,9.05,23.27,0.0,0.0,0.0,0.0,21,82,230,0,1.0,0,0.25,0,0,5.28,5.6,5.58,49.0,1.0,0.0,-38.648,144.302,1.865,15.0,5.28,5.6,5.58,49.0,1.0,0.0,-38.648,144.302,1.865,15.0,1.0,6.228,1,6.228,5.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,2.0,0
bateske01,Keita Bates-Diop,train,-4.361323,2018,3,0,66.0,9.478,24.912,14.9,-0.1,0.7,3.2,0.104,19.0,0.559,1.722,3.879,0.354,0.721,1.148,0,0.0,9.05,23.27,0.0,0.0,0.0,0.0,22,80,229,0,1.0,0,0.25,0,1,2.35,2.3,2.23,47.0,1.0,0.0,-6.087,102.581,2.599,15.0,2.35,2.3,2.23,47.0,1.0,0.0,-6.087,102.581,2.599,15.0,0.0,3.703,0,3.703,16.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1.0,0
